game_pk,season,official_date,game_date,game_type,away_team_id,away_team,away_score,home_team_id,home_team,home_score,home_win,total_runs,run_diff_home
778312,2025,2025-04-15,2025-04-15,R,118,Kansas City Royals,2,147,New York Yankees,4,1,6,2
778313,2025,2025-04-15,2025-04-15,R,137,San Francisco Giants,4,143,Philadelphia Phillies,6,1,10,2
778314,2025,2025-04-15,2025-04-15,R,120,Washington Nationals,3,134,Pittsburgh Pirates,0,0,3,-3
778316,2025,2025-04-15,2025-04-15,R,136,Seattle Mariners,4,113,Cincinnati Reds,8,1,12,4
778317,2025,2025-04-15,2025-04-15,R,114,Cleveland Guardians,6,110,Baltimore Orioles,3,0,9,-3
778318,2025,2025-04-15,2025-04-15,R,109,Arizona Diamondbacks,10,146,Miami Marlins,4,0,14,-6
778319,2025,2025-04-15,2025-04-15,R,111,Boston Red Sox,7,139,Tampa Bay Rays,4,0,11,-3
778287,2025,2025-04-16,2025-04-16,R,115,Colorado Rockies,7,119,Los Angeles Dodgers,8,1,15,1
778288,2025,2025-04-16,2025-04-16,R,112,Chicago Cubs,2,135,San Diego Padres,4,1,6,2
778289,2025,2025-04-16,2025-04-16,R,108,Los Angeles Angels,1,140,Texas Rangers,3,1,4,2
778290,2025,2025-04-16,2025-04-16,R,117,Houston Astros,1,138,St. Louis Cardinals,4,1,5,3
778293,2025,2025-04-16,2025-04-16,R,120,Washington Nationals,1,134,Pittsburgh Pirates,6,1,7,5
778294,2025,2025-04-16,2025-04-16,R,133,Athletics,3,145,Chicago White Sox,1,0,4,-2
778295,2025,2025-04-16,2025-04-16,R,116,Detroit Tigers,1,158,Milwaukee Brewers,5,1,6,4
778296,2025,2025-04-16,2025-04-16,R,137,San Francisco Giants,11,143,Philadelphia Phillies,4,0,15,-7
778297,2025,2025-04-16,2025-04-16,R,144,Atlanta Braves,1,141,Toronto Blue Jays,3,1,4,2
778298,2025,2025-04-16,2025-04-16,R,111,Boston Red Sox,1,139,Tampa Bay Rays,0,0,1,-1
778299,2025,2025-04-16,2025-04-16,R,121,New York Mets,3,142,Minnesota Twins,4,1,7,1
778300,2025,2025-04-16,2025-04-16,R,118,Kansas City Royals,3,147,New York Yankees,4,1,7,1
778301,2025,2025-04-16,2025-04-16,R,114,Cleveland Guardians,1,110,Baltimore Orioles,9,1,10,8
778303,2025,2025-04-16,2025-04-16,R,109,Arizona Diamondbacks,6,146,Miami Marlins,2,0,8,-4
778304,2025,2025-04-16,2025-04-16,R,136,Seattle Mariners,5,113,Cincinnati Reds,3,0,8,-2
778278,2025,2025-04-17,2025-04-17,R,138,St. Louis Cardinals,1,121,New York Mets,4,1,5,3
778279,2025,2025-04-17,2025-04-17,R,137,San Francisco Giants,4,143,Philadelphia Phillies,6,1,10,2
778280,2025,2025-04-17,2025-04-17,R,120,Washington Nationals,0,134,Pittsburgh Pirates,1,1,1,1
778281,2025,2025-04-17,2025-04-17,R,108,Los Angeles Angels,3,140,Texas Rangers,5,1,8,2
778282,2025,2025-04-17,2025-04-17,R,147,New York Yankees,6,139,Tampa Bay Rays,3,0,9,-3
778283,2025,2025-04-17,2025-04-17,R,133,Athletics,8,145,Chicago White Sox,0,0,8,-8
778285,2025,2025-04-17,2025-04-17,R,136,Seattle Mariners,11,113,Cincinnati Reds,7,0,18,-4
778286,2025,2025-04-17,2025-04-17,R,118,Kansas City Royals,1,116,Detroit Tigers,6,1,7,5
778291,2025,2025-04-17,2025-04-17,R,109,Arizona Diamondbacks,6,146,Miami Marlins,4,0,10,-2
778292,2025,2025-04-17,2025-04-17,R,114,Cleveland Guardians,2,110,Baltimore Orioles,6,1,8,4
778260,2025,2025-04-18,2025-04-18,R,137,San Francisco Giants,0,108,Los Angeles Angels,2,1,2,2
778261,2025,2025-04-18,2025-04-18,R,133,Athletics,3,158,Milwaukee Brewers,5,1,8,2
778263,2025,2025-04-18,2025-04-18,R,119,Los Angeles Dodgers,3,140,Texas Rangers,0,0,3,-3
778268,2025,2025-04-18,2025-04-18,R,109,Arizona Diamondbacks,11,112,Chicago Cubs,13,1,24,2
778269,2025,2025-04-18,2025-04-18,R,135,San Diego Padres,4,117,Houston Astros,6,1,10,2
778270,2025,2025-04-18,2025-04-18,R,138,St. Louis Cardinals,4,121,New York Mets,5,1,9,1
778271,2025,2025-04-18,2025-04-18,R,114,Cleveland Guardians,10,134,Pittsburgh Pirates,7,0,17,-3
778272,2025,2025-04-18,2025-04-18,R,147,New York Yankees,1,139,Tampa Bay Rays,0,0,1,-1
778273,2025,2025-04-18,2025-04-18,R,136,Seattle Mariners,1,141,Toronto Blue Jays,3,1,4,2
778274,2025,2025-04-18,2025-04-18,R,146,Miami Marlins,2,143,Philadelphia Phillies,7,1,9,5
778275,2025,2025-04-18,2025-04-18,R,145,Chicago White Sox,3,111,Boston Red Sox,10,1,13,7
778276,2025,2025-04-18,2025-04-18,R,113,Cincinnati Reds,8,110,Baltimore Orioles,3,0,11,-5
778277,2025,2025-04-18,2025-04-18,R,118,Kansas City Royals,3,116,Detroit Tigers,7,1,10,4
778284,2025,2025-04-18,2025-04-18,R,142,Minnesota Twins,4,144,Atlanta Braves,6,1,10,2
778243,2025,2025-04-19,2025-04-19,R,137,San Francisco Giants,3,108,Los Angeles Angels,2,0,5,-1
778247,2025,2025-04-19,2025-04-19,R,120,Washington Nationals,12,115,Colorado Rockies,11,0,23,-1
778251,2025,2025-04-19,2025-04-19,R,119,Los Angeles Dodgers,3,140,Texas Rangers,4,1,7,1
778252,2025,2025-04-19,2025-04-19,R,146,Miami Marlins,10,143,Philadelphia Phillies,11,1,21,1
778253,2025,2025-04-19,2025-04-19,R,133,Athletics,3,158,Milwaukee Brewers,1,0,4,-2
778254,2025,2025-04-19,2025-04-19,R,114,Cleveland Guardians,3,134,Pittsburgh Pirates,0,0,3,-3
778255,2025,2025-04-19,2025-04-19,R,147,New York Yankees,8,139,Tampa Bay Rays,10,1,18,2
778256,2025,2025-04-19,2025-04-19,R,138,St. Louis Cardinals,0,121,New York Mets,3,1,3,3
778257,2025,2025-04-19,2025-04-19,R,109,Arizona Diamondbacks,2,112,Chicago Cubs,6,1,8,4
778258,2025,2025-04-19,2025-04-19,R,136,Seattle Mariners,8,141,Toronto Blue Jays,4,0,12,-4
778259,2025,2025-04-19,2025-04-19,R,135,San Diego Padres,2,117,Houston Astros,3,1,5,1
778262,2025,2025-04-19,2025-04-19,R,113,Cincinnati Reds,5,110,Baltimore Orioles,9,1,14,4
778264,2025,2025-04-19,2025-04-19,R,145,Chicago White Sox,3,111,Boston Red Sox,4,1,7,1
778265,2025,2025-04-19,2025-04-19,R,118,Kansas City Royals,1,116,Detroit Tigers,3,1,4,2
778267,2025,2025-04-19,2025-04-19,R,142,Minnesota Twins,3,144,Atlanta Braves,4,1,7,1
778232,2025,2025-04-20,2025-04-20,R,137,San Francisco Giants,4,108,Los Angeles Angels,5,1,9,1
778234,2025,2025-04-20,2025-04-20,R,119,Los Angeles Dodgers,1,140,Texas Rangers,0,0,1,-1
778235,2025,2025-04-20,2025-04-20,R,120,Washington Nationals,3,115,Colorado Rockies,2,0,5,-1
778236,2025,2025-04-20,2025-04-20,R,109,Arizona Diamondbacks,3,112,Chicago Cubs,2,0,5,-1
778237,2025,2025-04-20,2025-04-20,R,135,San Diego Padres,3,117,Houston Astros,2,0,5,-1
778239,2025,2025-04-20,2025-04-20,R,133,Athletics,1,158,Milwaukee Brewers,14,1,15,13
778240,2025,2025-04-20,2025-04-20,R,147,New York Yankees,4,139,Tampa Bay Rays,0,0,4,-4
778241,2025,2025-04-20,2025-04-20,R,136,Seattle Mariners,8,141,Toronto Blue Jays,3,0,11,-5
778242,2025,2025-04-20,2025-04-20,R,114,Cleveland Guardians,5,134,Pittsburgh Pirates,4,0,9,-1
778244,2025,2025-04-20,2025-04-20,R,138,St. Louis Cardinals,4,121,New York Mets,7,1,11,3
778245,2025,2025-04-20,2025-04-20,R,145,Chicago White Sox,8,111,Boston Red Sox,4,0,12,-4
778246,2025,2025-04-20,2025-04-20,R,118,Kansas City Royals,4,116,Detroit Tigers,3,0,7,-1
778248,2025,2025-04-20,2025-04-20,R,146,Miami Marlins,7,143,Philadelphia Phillies,5,0,12,-2
778249,2025,2025-04-20,2025-04-20,R,142,Minnesota Twins,2,144,Atlanta Braves,6,1,8,4
778250,2025,2025-04-20,2025-04-20,R,113,Cincinnati Reds,24,110,Baltimore Orioles,2,0,26,-22
778266,2025,2025-04-20,2025-04-20,R,120,Washington Nationals,1,115,Colorado Rockies,3,1,4,2
778225,2025,2025-04-21,2025-04-21,R,143,Philadelphia Phillies,4,121,New York Mets,5,1,9,1
778226,2025,2025-04-21,2025-04-21,R,158,Milwaukee Brewers,2,137,San Francisco Giants,5,1,7,3
778227,2025,2025-04-21,2025-04-21,R,147,New York Yankees,4,114,Cleveland Guardians,6,1,10,2
778228,2025,2025-04-21,2025-04-21,R,135,San Diego Padres,4,116,Detroit Tigers,6,1,10,2
778230,2025,2025-04-21,2025-04-21,R,113,Cincinnati Reds,3,146,Miami Marlins,6,1,9,3
778231,2025,2025-04-21,2025-04-21,R,141,Toronto Blue Jays,0,117,Houston Astros,7,1,7,7
778233,2025,2025-04-21,2025-04-21,R,138,St. Louis Cardinals,6,144,Atlanta Braves,7,1,13,1
778238,2025,2025-04-21,2025-04-21,R,145,Chicago White Sox,2,111,Boston Red Sox,4,1,6,2
778210,2025,2025-04-22,2025-04-22,R,158,Milwaukee Brewers,11,137,San Francisco Giants,3,0,14,-8
778211,2025,2025-04-22,2025-04-22,R,134,Pittsburgh Pirates,9,108,Los Angeles Angels,3,0,12,-6
778212,2025,2025-04-22,2025-04-22,R,139,Tampa Bay Rays,1,109,Arizona Diamondbacks,5,1,6,4
778213,2025,2025-04-22,2025-04-22,R,140,Texas Rangers,8,133,Athletics,5,0,13,-3
778215,2025,2025-04-22,2025-04-22,R,115,Colorado Rockies,3,118,Kansas City Royals,4,1,7,1
778216,2025,2025-04-22,2025-04-22,R,145,Chicago White Sox,2,142,Minnesota Twins,4,1,6,2
778217,2025,2025-04-22,2025-04-22,R,141,Toronto Blue Jays,1,117,Houston Astros,5,1,6,4
778218,2025,2025-04-22,2025-04-22,R,147,New York Yankees,2,114,Cleveland Guardians,3,1,5,1
778219,2025,2025-04-22,2025-04-22,R,113,Cincinnati Reds,3,146,Miami Marlins,4,1,7,1
778220,2025,2025-04-22,2025-04-22,R,119,Los Angeles Dodgers,10,112,Chicago Cubs,11,1,21,1
778221,2025,2025-04-22,2025-04-22,R,135,San Diego Padres,2,116,Detroit Tigers,0,0,2,-2
778222,2025,2025-04-22,2025-04-22,R,110,Baltimore Orioles,0,120,Washington Nationals,7,1,7,7
778223,2025,2025-04-22,2025-04-22,R,143,Philadelphia Phillies,1,121,New York Mets,5,1,6,4
778224,2025,2025-04-22,2025-04-22,R,136,Seattle Mariners,3,111,Boston Red Sox,8,1,11,5
778229,2025,2025-04-22,2025-04-22,R,138,St. Louis Cardinals,10,144,Atlanta Braves,4,0,14,-6
778197,2025,2025-04-23,2025-04-23,R,140,Texas Rangers,2,133,Athletics,5,1,7,3
778198,2025,2025-04-23,2025-04-23,R,158,Milwaukee Brewers,2,137,San Francisco Giants,4,1,6,2
778199,2025,2025-04-23,2025-04-23,R,139,Tampa Bay Rays,7,109,Arizona Diamondbacks,6,0,13,-1
778200,2025,2025-04-23,2025-04-23,R,141,Toronto Blue Jays,1,117,Houston Astros,3,1,4,2
778201,2025,2025-04-23,2025-04-23,R,145,Chicago White Sox,3,142,Minnesota Twins,6,1,9,3
778202,2025,2025-04-23,2025-04-23,R,134,Pittsburgh Pirates,3,108,Los Angeles Angels,0,0,3,-3
778203,2025,2025-04-23,2025-04-23,R,143,Philadelphia Phillies,3,121,New York Mets,4,1,7,1
778204,2025,2025-04-23,2025-04-23,R,110,Baltimore Orioles,3,120,Washington Nationals,4,1,7,1
778205,2025,2025-04-23,2025-04-23,R,119,Los Angeles Dodgers,6,112,Chicago Cubs,7,1,13,1
778206,2025,2025-04-23,2025-04-23,R,147,New York Yankees,5,114,Cleveland Guardians,1,0,6,-4
778207,2025,2025-04-23,2025-04-23,R,136,Seattle Mariners,8,111,Boston Red Sox,5,0,13,-3
778208,2025,2025-04-23,2025-04-23,R,113,Cincinnati Reds,5,146,Miami Marlins,2,0,7,-3
778209,2025,2025-04-23,2025-04-23,R,135,San Diego Padres,0,116,Detroit Tigers,6,1,6,6
778214,2025,2025-04-23,2025-04-23,R,138,St. Louis Cardinals,1,144,Atlanta Braves,4,1,5,3
778188,2025,2025-04-24,2025-04-24,R,139,Tampa Bay Rays,7,109,Arizona Diamondbacks,4,0,11,-3
778189,2025,2025-04-24,2025-04-24,R,145,Chicago White Sox,3,142,Minnesota Twins,0,0,3,-3
778190,2025,2025-04-24,2025-04-24,R,115,Colorado Rockies,4,118,Kansas City Royals,7,1,11,3
778191,2025,2025-04-24,2025-04-24,R,134,Pittsburgh Pirates,3,108,Los Angeles Angels,4,1,7,1
778192,2025,2025-04-24,2025-04-24,R,140,Texas Rangers,3,133,Athletics,4,1,7,1
778193,2025,2025-04-24,2025-04-24,R,110,Baltimore Orioles,2,120,Washington Nationals,1,0,3,-1
778194,2025,2025-04-24,2025-04-24,R,158,Milwaukee Brewers,5,137,San Francisco Giants,6,1,11,1
778195,2025,2025-04-24,2025-04-24,R,115,Colorado Rockies,2,118,Kansas City Royals,6,1,8,4
778196,2025,2025-04-24,2025-04-24,R,136,Seattle Mariners,4,111,Boston Red Sox,3,0,7,-1
778171,2025,2025-04-25,2025-04-25,R,140,Texas Rangers,2,137,San Francisco Giants,0,0,2,-2
778172,2025,2025-04-25,2025-04-25,R,139,Tampa Bay Rays,1,135,San Diego Padres,0,0,1,-1
778175,2025,2025-04-25,2025-04-25,R,146,Miami Marlins,8,136,Seattle Mariners,4,0,12,-4
778176,2025,2025-04-25,2025-04-25,R,134,Pittsburgh Pirates,3,119,Los Angeles Dodgers,0,0,3,-3
778177,2025,2025-04-25,2025-04-25,R,144,Atlanta Braves,8,109,Arizona Diamondbacks,2,0,10,-6
778178,2025,2025-04-25,2025-04-25,R,145,Chicago White Sox,5,133,Athletics,6,1,11,1
778181,2025,2025-04-25,2025-04-25,R,113,Cincinnati Reds,8,115,Colorado Rockies,7,0,15,-1
778182,2025,2025-04-25,2025-04-25,R,143,Philadelphia Phillies,0,112,Chicago Cubs,4,1,4,4
778183,2025,2025-04-25,2025-04-25,R,121,New York Mets,4,120,Washington Nationals,5,1,9,1
778184,2025,2025-04-25,2025-04-25,R,158,Milwaukee Brewers,2,138,St. Louis Cardinals,3,1,5,1
778185,2025,2025-04-25,2025-04-25,R,141,Toronto Blue Jays,4,147,New York Yankees,2,0,6,-2
778186,2025,2025-04-25,2025-04-25,R,108,Los Angeles Angels,4,142,Minnesota Twins,11,1,15,7
778187,2025,2025-04-25,2025-04-25,R,117,Houston Astros,0,118,Kansas City Royals,2,1,2,2
